K2I0,20130907/0335,1.00,37.36,-87.40,134.00,70.34,0.00,0.00,-9999.00,-9999.00,30.08,70.34,100.00,9.00,-9999.00
K2J9,20130907/0315,1.00,30.60,-84.56,69.00,75.20,0.00,0.00,-9999.00,-9999.00,30.05,69.80,83.37,-9999.00,-9999.00
K2V5,20130907/0335,1.00,40.10,-102.24,1118.00,84.38,10.00,170.00,-9999.00,-9999.00,30.01,39.19,20.23,-9999.00,-9999.00
K33V,20130907/0331,1.00,40.75,-106.27,2485.00,59.00,8.00,150.00,15.00,-9999.00,30.43,44.60,58.80,-9999.00,-9999.00
K36U,20130907/0335,1.00,40.48,-111.43,1718.00,71.60,8.00,10.00,-9999.00,-9999.00,30.16,46.40,40.63,-9999.00,-9999.00
K3I2,20130907/0335,1.00,38.91,-82.10,196.00,55.40,0.00,0.00,-9999.00,-9999.00,30.16,53.60,93.65,-9999.00,-9999.00
K3J7,20130907/0335,1.00,33.60,-83.14,206.00,69.80,0.00,0.00,-9999.00,-9999.00,30.08,64.40,83.01,-9999.00,-9999.00
K3LF,20130907/0335,1.00,39.16,-89.67,207.00,66.38,0.00,0.00,-9999.00,-9999.00,30.06,62.78,88.21,-9999.00,-9999.00
K3MW,20130907/0335,1.00,40.45,-106.75,3159.00,55.40,24.00,100.00,34.00,-9999.00,30.56,33.80,43.90,-9999.00,-9999.00
K3R7,20130907/0335,1.00,30.24,-92.67,7.00,77.36,4.00,120.00,-9999.00,-9999.00,30.01,75.56,94.21,-9999.00,-9999.00
K3T5,20130907/0335,1.00,29.91,-96.95,99.00,83.84,4.00,160.00,-9999.00,-9999.00,29.98,76.28,78.14,-9999.00,-9999.00
K40J,20130907/0335,1.00,30.07,-83.57,13.00,69.80,0.00,0.00,-9999.00,-9999.00,30.04,68.00,94.03,-9999.00,-9999.00
K42J,20130907/0335,1.00,29.84,-82.05,60.00,69.80,3.00,330.00,-9999.00,-9999.00,30.04,69.80,100.00,-9999.00,-9999.00
K46D,20130907/0335,1.00,47.45,-99.15,490.00,75.20,0.00,0.00,-9999.00,-9999.00,29.93,69.80,83.37,-9999.00,-9999.00
K4A6,20130907/0315,1.00,34.69,-86.01,198.00,71.60,0.00,0.00,-9999.00,-9999.00,30.10,68.00,88.46,-9999.00,-9999.00
K4A9,20130907/0335,1.00,34.47,-85.72,267.00,69.80,0.00,0.00,-9999.00,-9999.00,30.10,66.20,88.37,-9999.00,-9999.00
K4I3,20130907/0339,1.00,40.33,-82.53,363.00,55.40,0.00,0.00,-9999.00,-9999.00,30.14,50.00,82.01,-9999.00,-9999.00
K4M9,20130907/0315,1.00,36.40,-90.65,89.00,69.80,0.00,0.00,-9999.00,-9999.00,30.06,66.20,88.37,-9999.00,-9999.00
K4O4,20130907/0335,1.00,33.91,-94.86,144.00,78.80,5.00,100.00,-9999.00,-9999.00,30.00,60.80,54.14,-9999.00,-9999.00
K5C1,20130907/0335,1.00,29.72,-98.69,422.00,78.80,0.00,0.00,-9999.00,-9999.00,30.05,66.20,65.41,-9999.00,-9999.00
K5H4,20130907/0335,1.00,47.79,-99.93,490.00,69.80,6.00,360.00,-9999.00,-9999.00,29.93,68.00,94.03,-9999.00,-9999.00
K5R8,20130907/0335,1.00,30.44,-93.47,25.00,78.26,0.00,0.00,-9999.00,-9999.00,30.00,71.78,80.58,-9999.00,-9999.00
K5SM,20130907/0359,1.00,39.43,-107.38,3232.00,51.80,3.00,100.00,-9999.00,-9999.00,30.63,46.40,81.75,-9999.00,-9999.00
K5W8,20130907/0335,1.00,35.70,-79.50,187.00,62.42,3.00,360.00,-9999.00,-9999.00,30.14,59.00,88.58,-9999.00,-9999.00
K65S,20130907/0335,1.00,48.73,-116.30,711.00,62.60,0.00,0.00,-9999.00,-9999.00,30.13,53.60,72.42,-9999.00,-9999.00
K6A2,20130907/0335,1.00,33.23,-84.27,292.00,73.40,0.00,0.00,-9999.00,-9999.00,30.11,-9999.00,-9999.00,-9999.00,-9999.00
K6B0,20130907/0335,1.00,43.98,-73.10,149.00,57.56,5.00,100.00,-9999.00,-9999.00,30.07,45.68,64.50,-9999.00,-9999.00
K6R3,20130907/0335,1.00,30.36,-95.01,46.00,75.92,0.00,0.00,-9999.00,-9999.00,30.01,75.02,97.05,31.00,-9999.00
K6S0,20130907/0319,1.00,45.81,-109.98,1369.00,73.40,3.00,30.00,-9999.00,-9999.00,30.08,55.40,53.36,-9999.00,-9999.00
K6S0,20130907/0329,1.00,45.81,-109.98,1369.00,73.40,3.00,60.00,-9999.00,-9999.00,30.08,53.60,49.97,-9999.00,-9999.00
K6S5,20130907/0318,1.00,46.25,-114.12,1110.00,69.80,6.00,320.00,-9999.00,-9999.00,30.04,53.60,56.44,-9999.00,-9999.00
K6S5,20130907/0328,1.00,46.25,-114.12,1110.00,69.80,6.00,330.00,-9999.00,-9999.00,30.05,53.60,56.44,-9999.00,-9999.00
K79S,20130907/0319,1.00,47.84,-110.64,874.00,68.00,4.00,250.00,-9999.00,-9999.00,30.03,60.80,77.79,-9999.00,-9999.00
K79S,20130907/0330,1.00,47.84,-110.64,874.00,68.00,3.00,230.00,-9999.00,-9999.00,30.04,60.80,77.79,-9999.00,-9999.00
K7BM,20130907/0335,1.00,38.78,-106.22,2995.00,62.60,9.00,150.00,20.00,-9999.00,30.54,37.40,39.16,13.00,-9999.00
K7L2,20130907/0335,1.00,46.22,-100.25,543.00,73.40,4.00,100.00,-9999.00,-9999.00,29.92,64.40,73.50,-9999.00,-9999.00
K82V,20130907/0315,1.00,41.15,-104.13,1570.00,68.00,5.00,290.00,-9999.00,-9999.00,30.17,51.80,56.19,-9999.00,-9999.00
K88M,20130907/0321,1.00,48.97,-115.08,813.00,64.40,0.00,180.00,-9999.00,-9999.00,30.11,48.20,55.67,-9999.00,-9999.00
K88M,20130907/0331,1.00,48.97,-115.08,813.00,62.60,0.00,110.00,-9999.00,-9999.00,30.11,48.20,59.30,-9999.00,-9999.00
K8A0,20130907/0315,1.00,34.23,-86.26,315.00,71.60,3.00,120.00,-9999.00,-9999.00,30.10,-9999.00,-9999.00,-9999.00,-9999.00
K8S0,20130907/0325,1.00,48.60,-113.11,1419.00,-9999.00,7.00,310.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
K96D,20130907/0335,1.00,48.93,-97.90,290.00,73.40,8.00,10.00,-9999.00,-9999.00,29.93,71.60,94.12,-9999.00,-9999.00
K9D7,20130907/0335,1.00,48.48,-99.23,452.00,73.40,9.00,50.00,-9999.00,-9999.00,29.94,-9999.00,-9999.00,-9999.00,-9999.00
K9MN,20130907/0334,1.00,44.02,-92.48,355.00,74.66,5.00,160.00,-9999.00,-9999.00,29.94,58.64,57.49,-9999.00,-9999.00
KAAA,20130907/0335,1.00,40.16,-89.34,180.00,67.64,0.00,0.00,-9999.00,-9999.00,30.03,62.60,83.92,-9999.00,-9999.00
KACB,20130907/0333,1.00,44.99,-85.20,190.00,69.98,4.00,200.00,-9999.00,-9999.00,29.98,50.90,50.79,-9999.00,-9999.00
